Location,Admin Level,P-Code,Name,Parent P-Code,Valid from date
TUR,3,TUR042004012,Mantar,TUR042004,2023-01-01
TUR,3,TUR042004013,Oguzeli,TUR042004,2023-01-01
TUR,3,TUR042004014,Olmez,TUR042004,2023-01-01
TUR,3,TUR042004015,Sarnickoy,TUR042004,2023-01-01
TUR,3,TUR042004016,Topaloglu Y.,TUR042004,2023-01-01
TUR,3,TUR042004017,Topraklik,TUR042004,2023-01-01
TUR,3,TUR042004018,Yeni Kuyu,TUR042004,2023-01-01
TUR,3,TUR042004019,Yeni Yayla,TUR042004,2023-01-01
TUR,3,TUR042004020,Yenice,TUR042004,2023-01-01
TUR,3,TUR042005001,Adakoy,TUR042005,2023-01-01
TUR,3,TUR042005002,Agilonu,TUR042005,2023-01-01
TUR,3,TUR042005003,Akburun,TUR042005,2023-01-01
TUR,3,TUR042005004,Akcabelen,TUR042005,2023-01-01
TUR,3,TUR042005005,Avdancik,TUR042005,2023-01-01
TUR,3,TUR042005006,Bademli,TUR042005,2023-01-01
TUR,3,TUR042005007,Bahcelievler,TUR042005,2023-01-01
TUR,3,TUR042005008,Basgoze,TUR042005,2023-01-01
TUR,3,TUR042005009,Bayafsar,TUR042005,2023-01-01
TUR,3,TUR042005010,Bayat,TUR042005,2023-01-01
TUR,3,TUR042005011,Bayindir,TUR042005,2023-01-01
TUR,3,TUR042005012,Bektemir,TUR042005,2023-01-01
TUR,3,TUR042005013,Beytepe,TUR042005,2023-01-01
TUR,3,TUR042005014,Cicekler,TUR042005,2023-01-01
TUR,3,TUR042005015,Ciftlikkoy,TUR042005,2023-01-01
TUR,3,TUR042005016,Civril,TUR042005,2023-01-01
TUR,3,TUR042005017,Cukuragil,TUR042005,2023-01-01
TUR,3,TUR042005018,Dalyan,TUR042005,2023-01-01
TUR,3,TUR042005019,Damlapinar,TUR042005,2023-01-01
TUR,3,TUR042005020,Doganbey,TUR042005,2023-01-01
TUR,3,TUR042005021,Dogancik,TUR042005,2023-01-01
TUR,3,TUR042005022,Dumanli,TUR042005,2023-01-01
TUR,3,TUR042005023,Egirler,TUR042005,2023-01-01
TUR,3,TUR042005024,Eglikler,TUR042005,2023-01-01
TUR,3,TUR042005025,Emen,TUR042005,2023-01-01
TUR,3,TUR042005026,Esence,TUR042005,2023-01-01
TUR,3,TUR042005027,Esentepe,TUR042005,2023-01-01
TUR,3,TUR042005028,Evset,TUR042005,2023-01-01
TUR,3,TUR042005029,Fasillar,TUR042005,2023-01-01
TUR,3,TUR042005030,Gocu,TUR042005,2023-01-01
TUR,3,TUR042005031,Gokcekuyu,TUR042005,2023-01-01
TUR,3,TUR042005032,Gokcimen,TUR042005,2023-01-01
TUR,3,TUR042005033,Golkasi,TUR042005,2023-01-01
TUR,3,TUR042005034,Golyaka,TUR042005,2023-01-01
TUR,3,TUR042005035,Gonen,TUR042005,2023-01-01
TUR,3,TUR042005036,Gundogdu,TUR042005,2023-01-01
TUR,3,TUR042005037,Haciakif,TUR042005,2023-01-01
TUR,3,TUR042005038,Haciarmagan,TUR042005,2023-01-01
TUR,3,TUR042005039,Hamidiye,TUR042005,2023-01-01
TUR,3,TUR042005040,Huglu,TUR042005,2023-01-01
TUR,3,TUR042005041,Huseyinler,TUR042005,2023-01-01
TUR,3,TUR042005042,Icerisehir,TUR042005,2023-01-01
TUR,3,TUR042005043,Isakoy,TUR042005,2023-01-01
TUR,3,TUR042005044,Karaali,TUR042005,2023-01-01
TUR,3,TUR042005045,Karabayat,TUR042005,2023-01-01
TUR,3,TUR042005046,Karadiken,TUR042005,2023-01-01
TUR,3,TUR042005047,Karahisar,TUR042005,2023-01-01
TUR,3,TUR042005048,Kayabasi,TUR042005,2023-01-01
TUR,3,TUR042005049,Kurucaova,TUR042005,2023-01-01
TUR,3,TUR042005050,Kusluca,TUR042005,2023-01-01
TUR,3,TUR042005051,Kucuk Afsar,TUR042005,2023-01-01
TUR,3,TUR042005052,Lutfu,TUR042005,2023-01-01
TUR,3,TUR042005053,Mesutlar,TUR042005,2023-01-01
TUR,3,TUR042005054,Muftu,TUR042005,2023-01-01
TUR,3,TUR042005055,Sadikhaci,TUR042005,2023-01-01
TUR,3,TUR042005056,Sarikoy,TUR042005,2023-01-01
TUR,3,TUR042005057,Sevindik,TUR042005,2023-01-01
TUR,3,TUR042005058,Samlar,TUR042005,2023-01-01
TUR,3,TUR042005059,Ucpinar,TUR042005,2023-01-01
TUR,3,TUR042005060,Ustunler,TUR042005,2023-01-01
TUR,3,TUR042005061,Uzumlu,TUR042005,2023-01-01
TUR,3,TUR042005062,Yazyurdu,TUR042005,2023-01-01
TUR,3,TUR042005063,Yeni,TUR042005,2023-01-01
TUR,3,TUR042005064,Yenidogan,TUR042005,2023-01-01
TUR,3,TUR042005065,Yesildag,TUR042005,2023-01-01
TUR,3,TUR042005066,Yukari Esence,TUR042005,2023-01-01
TUR,3,TUR042005067,Yunuslar,TUR042005,2023-01-01
TUR,3,TUR042006001,Akcapinar,TUR042006,2023-01-01
TUR,3,TUR042006002,Armutlu,TUR042006,2023-01-01
TUR,3,TUR042006003,Arslantas,TUR042006,2023-01-01
TUR,3,TUR042006004,Aydinkisla,TUR042006,2023-01-01
TUR,3,TUR042006005,Ayvalica,TUR042006,2023-01-01
TUR,3,TUR042006006,Bagyurdu,TUR042006,2023-01-01
TUR,3,TUR042006007,Baybagan,TUR042006,2023-01-01
TUR,3,TUR042006008,Bozdam,TUR042006,2023-01-01
TUR,3,TUR042006009,Cumhuriyet,TUR042006,2023-01-01
TUR,3,TUR042006010,Caglayan,TUR042006,2023-01-01
TUR,3,TUR042006011,Demirasaf,TUR042006,2023-01-01
TUR,3,TUR042006012,Dereici,TUR042006,2023-01-01
TUR,3,TUR042006013,Derekoy,TUR042006,2023-01-01
TUR,3,TUR042006014,Elmaagac,TUR042006,2023-01-01
TUR,3,TUR042006015,Hacilar,TUR042006,2023-01-01
TUR,3,TUR042006016,Haciyunuslar,TUR042006,2023-01-01
TUR,3,TUR042006017,Hamzalar,TUR042006,2023-01-01
TUR,3,TUR042006018,Harmanpinar,TUR042006,2023-01-01
TUR,3,TUR042006019,Hisarlik,TUR042006,2023-01-01
TUR,3,TUR042006020,Isiklar,TUR042006,2023-01-01
TUR,3,TUR042006021,Karabayir,TUR042006,2023-01-01
TUR,3,TUR042006022,Karacaardic,TUR042006,2023-01-01
TUR,3,TUR042006023,Karacahisar,TUR042006,2023-01-01
TUR,3,TUR042006024,Karayahya,TUR042006,2023-01-01
TUR,3,TUR042006025,Kayacilar,TUR042006,2023-01-01
TUR,3,TUR042006026,Kayapinar,TUR042006,2023-01-01
TUR,3,TUR042006027,Kildere,TUR042006,2023-01-01
TUR,3,TUR042006028,Kinik,TUR042006,2023-01-01
TUR,3,TUR042006029,Kizilcakir,TUR042006,2023-01-01
TUR,3,TUR042006030,Kovanlik,TUR042006,2023-01-01
TUR,3,TUR042006031,Kozagac,TUR042006,2023-01-01
TUR,3,TUR042006032,Kusca,TUR042006,2023-01-01
TUR,3,TUR042006033,Kucuk Hisarlik,TUR042006,2023-01-01
TUR,3,TUR042006034,Pinarcik,TUR042006,2023-01-01
TUR,3,TUR042006035,Sarioglan,TUR042006,2023-01-01
TUR,3,TUR042006036,Sazli,TUR042006,2023-01-01
TUR,3,TUR042006037,Sogucak,TUR042006,2023-01-01
TUR,3,TUR042006038,Sorkun,TUR042006,2023-01-01
TUR,3,TUR042006039,Sogut,TUR042006,2023-01-01
TUR,3,TUR042006040,Tarlabasi,TUR042006,2023-01-01
TUR,3,TUR042006041,Tasbasi,TUR042006,2023-01-01
TUR,3,TUR042006042,Tepearasi,TUR042006,2023-01-01
TUR,3,TUR042006043,Tepelice,TUR042006,2023-01-01
TUR,3,TUR042006044,Ulupinar,TUR042006,2023-01-01
TUR,3,TUR042006045,Ucpinar,TUR042006,2023-01-01
TUR,3,TUR042006046,Yalnizca,TUR042006,2023-01-01
TUR,3,TUR042006047,Yazdami,TUR042006,2023-01-01
TUR,3,TUR042006048,Yelbeyi,TUR042006,2023-01-01
TUR,3,TUR042006049,Yenikoy,TUR042006,2023-01-01
TUR,3,TUR042006050,Yoloren,TUR042006,2023-01-01
TUR,3,TUR042006051,Yukari,TUR042006,2023-01-01
TUR,3,TUR042007001,Agabeyli,TUR042007,2023-01-01
TUR,3,TUR042007002,Ahiriguzel,TUR042007,2023-01-01
TUR,3,TUR042007003,Atceken,TUR042007,2023-01-01
TUR,3,TUR042007004,Bahcelievler,TUR042007,2023-01-01
TUR,3,TUR042007005,Beyliova,TUR042007,2023-01-01
TUR,3,TUR042007006,Bogrudelik,TUR042007,2023-01-01
TUR,3,TUR042007007,Bulduk,TUR042007,2023-01-01
TUR,3,TUR042007008,Buyuk Beskavak,TUR042007,2023-01-01
TUR,3,TUR042007009,Cumhuriyet,TUR042007,2023-01-01
TUR,3,TUR042007010,Cimen,TUR042007,2023-01-01
TUR,3,TUR042007011,Colyaylasi,TUR042007,2023-01-01
TUR,3,TUR042007012,Damlakuyu,TUR042007,2023-01-01
TUR,3,TUR042007013,Gemecik,TUR042007,2023-01-01
TUR,3,TUR042007014,Goktepe,TUR042007,2023-01-01
TUR,3,TUR042007015,Golyazi,TUR042007,2023-01-01
TUR,3,TUR042007016,Gunyuzu,TUR042007,2023-01-01
TUR,3,TUR042007017,Hodoglu,TUR042007,2023-01-01
TUR,3,TUR042007018,Insuyu,TUR042007,2023-01-01
TUR,3,TUR042007019,Kale,TUR042007,2023-01-01
TUR,3,TUR042007020,Kandil,TUR042007,2023-01-01
TUR,3,TUR042007021,Karabag,TUR042007,2023-01-01
TUR,3,TUR042007022,Karatepe,TUR042007,2023-01-01
TUR,3,TUR042007023,Karsiyaka,TUR042007,2023-01-01
TUR,3,TUR042007024,Kayi,TUR042007,2023-01-01
TUR,3,TUR042007025,Kelhasan,TUR042007,2023-01-01
TUR,3,TUR042007026,Kirkisla,TUR042007,2023-01-01
TUR,3,TUR042007027,Korkmazlar,TUR042007,2023-01-01
TUR,3,TUR042007028,Koprubasi,TUR042007,2023-01-01
TUR,3,TUR042007029,Kusca,TUR042007,2023-01-01
TUR,3,TUR042007030,Kucukbeskavak,TUR042007,2023-01-01
TUR,3,TUR042007031,Kutukusagi,TUR042007,2023-01-01
TUR,3,TUR042007032,Mutlukonak,TUR042007,2023-01-01
TUR,3,TUR042007033,Pinarbasi,TUR042007,2023-01-01
TUR,3,TUR042007034,Saglik,TUR042007,2023-01-01
TUR,3,TUR042007035,Sigircik,TUR042007,2023-01-01
TUR,3,TUR042007036,Satir,TUR042007,2023-01-01
TUR,3,TUR042007037,Taspinar,TUR042007,2023-01-01
TUR,3,TUR042007038,Turanlar,TUR042007,2023-01-01
TUR,3,TUR042007039,Tufekcipinari,TUR042007,2023-01-01
TUR,3,TUR042007040,Uzuncayayla,TUR042007,2023-01-01
TUR,3,TUR042007041,Uzerliktepe,TUR042007,2023-01-01
TUR,3,TUR042007042,Yapali,TUR042007,2023-01-01
TUR,3,TUR042007043,Yeniceoba,TUR042007,2023-01-01
TUR,3,TUR042007044,Yeniyayla,TUR042007,2023-01-01
TUR,3,TUR042007045,Yesiloz,TUR042007,2023-01-01
TUR,3,TUR042007046,Yunlukuyu,TUR042007,2023-01-01
TUR,3,TUR042007047,Zaferiye,TUR042007,2023-01-01
TUR,3,TUR042008001,Adakasim,TUR042008,2023-01-01
TUR,3,TUR042008002,Bahcelievler,TUR042008,2023-01-01
TUR,3,TUR042008003,Bahcesaray,TUR042008,2023-01-01
TUR,3,TUR042008004,Doganyurt,TUR042008,2023-01-01
TUR,3,TUR042008005,Fatih,TUR042008,2023-01-01
TUR,3,TUR042008006,Gokpinar,TUR042008,2023-01-01
TUR,3,TUR042008007,Honamli,TUR042008,2023-01-01
TUR,3,TUR042008008,Ishakusagi,TUR042008,2023-01-01
TUR,3,TUR042008009,Karsiyaka,TUR042008,2023-01-01
TUR,3,TUR042008010,Kasoren,TUR042008,2023-01-01
TUR,3,TUR042008011,Kucuk Hasan,TUR042008,2023-01-01
TUR,3,TUR042008012,Selcuk,TUR042008,2023-01-01
TUR,3,TUR042008013,Torunlar,TUR042008,2023-01-01
TUR,3,TUR042008014,Yukari Alicomak,TUR042008,2023-01-01
TUR,3,TUR042009001,Abditolu,TUR042009,2023-01-01
TUR,3,TUR042009002,Adakale,TUR042009,2023-01-01
TUR,3,TUR042009003,Afsar,TUR042009,2023-01-01
TUR,3,TUR042009004,Alemdar,TUR042009,2023-01-01
TUR,3,TUR042009005,Alibeyhuyugu,TUR042009,2023-01-01
TUR,3,TUR042009006,Apa,TUR042009,2023-01-01
TUR,3,TUR042009007,Apasaraycik,TUR042009,2023-01-01
TUR,3,TUR042009008,Arikoren,TUR042009,2023-01-01
TUR,3,TUR042009009,Avdul,TUR042009,2023-01-01
TUR,3,TUR042009010,Baglar,TUR042009,2023-01-01
TUR,3,TUR042009011,Bakkalbasi,TUR042009,2023-01-01
TUR,3,TUR042009012,Balcikhisar,TUR042009,2023-01-01
TUR,3,TUR042009013,Baraj,TUR042009,2023-01-01
TUR,3,TUR042009014,Bardakci,TUR042009,2023-01-01
TUR,3,TUR042009015,Beylerce,TUR042009,2023-01-01
TUR,3,TUR042009016,Buyuk Aslama,TUR042009,2023-01-01
TUR,3,TUR042009017,Cumhuriyet,TUR042009,2023-01-01
TUR,3,TUR042009018,Caybasi,TUR042009,2023-01-01
TUR,3,TUR042009019,Cicekkoy,TUR042009,2023-01-01
TUR,3,TUR042009020,Cukurkavak,TUR042009,2023-01-01
TUR,3,TUR042009021,Dedemoglu,TUR042009,2023-01-01
TUR,3,TUR042009022,Dinek,TUR042009,2023-01-01
TUR,3,TUR042009023,Dineksaray,TUR042009,2023-01-01
TUR,3,TUR042009024,Dinledik,TUR042009,2023-01-01
TUR,3,TUR042009025,Doganli,TUR042009,2023-01-01
TUR,3,TUR042009026,Erentepe,TUR042009,2023-01-01
TUR,3,TUR042009027,Fethiye,TUR042009,2023-01-01
TUR,3,TUR042009028,Gokhuyuk,TUR042009,2023-01-01
TUR,3,TUR042009029,Guvercinlik,TUR042009,2023-01-01
TUR,3,TUR042009030,Hurriyet,TUR042009,2023-01-01
TUR,3,TUR042009031,Icericumra,TUR042009,2023-01-01
TUR,3,TUR042009032,Inli,TUR042009,2023-01-01
TUR,3,TUR042009033,Istiklal,TUR042009,2023-01-01
TUR,3,TUR042009034,Izzetbey,TUR042009,2023-01-01
TUR,3,TUR042009035,Karkin,TUR042009,2023-01-01
TUR,3,TUR042009036,Kuzucu,TUR042009,2023-01-01
TUR,3,TUR042009037,Kucukkoy,TUR042009,2023-01-01
TUR,3,TUR042009038,Meydan,TUR042009,2023-01-01
TUR,3,TUR042009039,Okcu,TUR042009,2023-01-01
TUR,3,TUR042009040,Secme,TUR042009,2023-01-01
TUR,3,TUR042009041,Surguc,TUR042009,2023-01-01
TUR,3,TUR042009042,Tahtali,TUR042009,2023-01-01
TUR,3,TUR042009043,Tasagil,TUR042009,2023-01-01
TUR,3,TUR042009044,Turkmen Camili,TUR042009,2023-01-01
TUR,3,TUR042009045,Turkmen Karahuyuk,TUR042009,2023-01-01
TUR,3,TUR042009046,Uzunkuyu,TUR042009,2023-01-01
TUR,3,TUR042009047,Uchuyuk,TUR042009,2023-01-01
TUR,3,TUR042009048,Urunlu,TUR042009,2023-01-01
TUR,3,TUR042009049,Yeni,TUR042009,2023-01-01
TUR,3,TUR042009050,Yenidogan,TUR042009,2023-01-01
TUR,3,TUR042009051,Yenimescit,TUR042009,2023-01-01
TUR,3,TUR042009052,Yenisu,TUR042009,2023-01-01
TUR,3,TUR042009053,Yorukcamili,TUR042009,2023-01-01
TUR,3,TUR042010001,Arapozu,TUR042010,2023-01-01
TUR,3,TUR042010002,Camikebir,TUR042010,2023-01-01
TUR,3,TUR042010003,Ciftlikozu,TUR042010,2023-01-01
TUR,3,TUR042010004,Cukurcimen,TUR042010,2023-01-01
TUR,3,TUR042010005,Degis,TUR042010,2023-01-01
TUR,3,TUR042010006,Derbenttekke,TUR042010,2023-01-01
TUR,3,TUR042010007,Guney,TUR042010,2023-01-01
TUR,3,TUR042010008,Guneykoy,TUR042010,2023-01-01
TUR,3,TUR042010009,Haciahmet,TUR042010,2023-01-01
TUR,3,TUR042010010,Hamit,TUR042010,2023-01-01
TUR,3,TUR042010011,Mulayim,TUR042010,2023-01-01
TUR,3,TUR042010012,Saraypinar,TUR042010,2023-01-01
TUR,3,TUR042010013,Yenikoy,TUR042010,2023-01-01
TUR,3,TUR042010014,Yukari,TUR042010,2023-01-01
TUR,3,TUR042011001,Camlik,TUR042011,2023-01-01
TUR,3,TUR042011002,Durak,TUR042011,2023-01-01
TUR,3,TUR042011003,Gencek,TUR042011,2023-01-01
TUR,3,TUR042011004,Goynem,TUR042011,2023-01-01
TUR,3,TUR042011005,Kenankuyu,TUR042011,2023-01-01
TUR,3,TUR042011006,Musalla,TUR042011,2023-01-01
TUR,3,TUR042011007,Pinarbasi,TUR042011,2023-01-01
TUR,3,TUR042011008,Sarayonu,TUR042011,2023-01-01
TUR,3,TUR042011009,Taslipinar,TUR042011,2023-01-01
TUR,3,TUR042011010,Tepearasi,TUR042011,2023-01-01
TUR,3,TUR042011011,Ugurlu,TUR042011,2023-01-01
TUR,3,TUR042011012,Yeni,TUR042011,2023-01-01
TUR,3,TUR042012001,Aga,TUR042012,2023-01-01
TUR,3,TUR042012002,Ayaslar,TUR042012,2023-01-01
TUR,3,TUR042012003,Bas,TUR042012,2023-01-01
TUR,3,TUR042012004,Baskoy,TUR042012,2023-01-01
TUR,3,TUR042012005,Cinaroba,TUR042012,2023-01-01
TUR,3,TUR042012006,Destigin,TUR042012,2023-01-01
TUR,3,TUR042012007,Firinli,TUR042012,2023-01-01
TUR,3,TUR042012008,Guvendik,TUR042012,2023-01-01
TUR,3,TUR042012009,Harman,TUR042012,2023-01-01
TUR,3,TUR042012010,Ilyaslar,TUR042012,2023-01-01
TUR,3,TUR042012011,Karaaga,TUR042012,2023-01-01
TUR,3,TUR042012012,Kemer,TUR042012,2023-01-01
TUR,3,TUR042012013,Kocas,TUR042012,2023-01-01
TUR,3,TUR042012014,Konakkale,TUR042012,2023-01-01
TUR,3,TUR042012015,Kuz,TUR042012,2023-01-01
TUR,3,TUR042012016,Pazar,TUR042012,2023-01-01
TUR,3,TUR042012017,Sih,TUR042012,2023-01-01
TUR,3,TUR042012018,Tekkekoy,TUR042012,2023-01-01
TUR,3,TUR042012019,Uncular,TUR042012,2023-01-01
TUR,3,TUR042012020,Yazir,TUR042012,2023-01-01
TUR,3,TUR042012021,Yazlica,TUR042012,2023-01-01
TUR,3,TUR042012022,Yenice,TUR042012,2023-01-01
TUR,3,TUR042013001,Akmescit,TUR042013,2023-01-01
TUR,3,TUR042013002,Besci,TUR042013,2023-01-01
TUR,3,TUR042013003,Camikebir,TUR042013,2023-01-01
TUR,3,TUR042013004,Cumhuriyet,TUR042013,2023-01-01
TUR,3,TUR042013005,Demirci,TUR042013,2023-01-01
TUR,3,TUR042013006,Fatih,TUR042013,2023-01-01
TUR,3,TUR042013007,Goloren,TUR042013,2023-01-01
TUR,3,TUR042013008,Ikizli,TUR042013,2023-01-01
TUR,3,TUR042013009,Isiklar,TUR042013,2023-01-01
TUR,3,TUR042013010,Kale,TUR042013,2023-01-01
TUR,3,TUR042013011,Karaoren,TUR042013,2023-01-01
TUR,3,TUR042013012,Meseli,TUR042013,2023-01-01
TUR,3,TUR042013013,Obektas,TUR042013,2023-01-01
TUR,3,TUR042013014,Turbe,TUR042013,2023-01-01
TUR,3,TUR042013015,Yamackoy,TUR042013,2023-01-01
TUR,3,TUR042013016,Yeni,TUR042013,2023-01-01
TUR,3,TUR042014001,Acikuyu,TUR042014,2023-01-01
TUR,3,TUR042014002,Acipinar,TUR042014,2023-01-01
TUR,3,TUR042014003,Adabag,TUR042014,2023-01-01
TUR,3,TUR042014004,Akhuyuk,TUR042014,2023-01-01
TUR,3,TUR042014005,Alhan,TUR042014,2023-01-01
TUR,3,TUR042014006,Alpaslan,TUR042014,2023-01-01
TUR,3,TUR042014007,Asagi Gondelen,TUR042014,2023-01-01
TUR,3,TUR042014008,Asiklar,TUR042014,2023-01-01
TUR,3,TUR042014009,Aydinlar,TUR042014,2023-01-01
TUR,3,TUR042014010,Aziziye,TUR042014,2023-01-01
TUR,3,TUR042014011,Bahceli,TUR042014,2023-01-01
TUR,3,TUR042014012,Barbaros,TUR042014,2023-01-01
TUR,3,TUR042014013,Belceagac,TUR042014,2023-01-01
TUR,3,TUR042014014,Belkaya,TUR042014,2023-01-01
TUR,3,TUR042014015,Besyuzevler,TUR042014,2023-01-01
TUR,3,TUR042014016,Beykoy,TUR042014,2023-01-01
TUR,3,TUR042014017,Beyoren,TUR042014,2023-01-01
TUR,3,TUR042014018,Boyaciali,TUR042014,2023-01-01
TUR,3,TUR042014019,Bulgurluk,TUR042014,2023-01-01
TUR,3,TUR042014020,Burhaniye,TUR042014,2023-01-01
TUR,3,TUR042014021,Buyukdede,TUR042014,2023-01-01
TUR,3,TUR042014022,Cahi,TUR042014,2023-01-01
TUR,3,TUR042014023,Camikebir,TUR042014,2023-01-01
TUR,3,TUR042014024,Cinler,TUR042014,2023-01-01
TUR,3,TUR042014025,Cakmak,TUR042014,2023-01-01
TUR,3,TUR042014026,Cayhan,TUR042014,2023-01-01
TUR,3,TUR042014027,Ciller,TUR042014,2023-01-01
TUR,3,TUR042014028,Cimencik,TUR042014,2023-01-01
TUR,3,TUR042014029,Comlekci,TUR042014,2023-01-01
TUR,3,TUR042014030,Dalmaz,TUR042014,2023-01-01
TUR,3,TUR042014031,Dogualagozlu,TUR042014,2023-01-01
TUR,3,TUR042014032,Eti,TUR042014,2023-01-01
TUR,3,TUR042014033,Fatih,TUR042014,2023-01-01
TUR,3,TUR042014034,Gaybi,TUR042014,2023-01-01
TUR,3,TUR042014035,Gokceyazi,TUR042014,2023-01-01
TUR,3,TUR042014036,Goktome,TUR042014,2023-01-01
TUR,3,TUR042014037,Gulbahce,TUR042014,2023-01-01
TUR,3,TUR042014038,Hacimemis,TUR042014,2023-01-01
TUR,3,TUR042014039,Hacimustafa,TUR042014,2023-01-01
TUR,3,TUR042014040,Hacimutebir,TUR042014,2023-01-01
TUR,3,TUR042014041,Hamidiye,TUR042014,2023-01-01
TUR,3,TUR042014042,Hidirli,TUR042014,2023-01-01
TUR,3,TUR042014043,Hortu,TUR042014,2023-01-01
TUR,3,TUR042014044,Kamislikuyu,TUR042014,2023-01-01
TUR,3,TUR042014045,Karaburun,TUR042014,2023-01-01
TUR,3,TUR042014046,Kargaci,TUR042014,2023-01-01
TUR,3,TUR042014047,Kazanci,TUR042014,2023-01-01
TUR,3,TUR042014048,Kizilgedik,TUR042014,2023-01-01
TUR,3,TUR042014049,Kuskuncuk,TUR042014,2023-01-01
TUR,3,TUR042014050,Kutoren,TUR042014,2023-01-01
TUR,3,TUR042014051,Kuzukuyu,TUR042014,2023-01-01
TUR,3,TUR042014052,Mehmetakif,TUR042014,2023-01-01
TUR,3,TUR042014053,Mellicek,TUR042014,2023-01-01
TUR,3,TUR042014054,Mimarsinan,TUR042014,2023-01-01
TUR,3,TUR042014055,Namik Kemal,TUR042014,2023-01-01
TUR,3,TUR042014056,Orhangazi,TUR042014,2023-01-01
TUR,3,TUR042014057,Orhaniye,TUR042014,2023-01-01
TUR,3,TUR042014058,Ozgurler,TUR042014,2023-01-01
TUR,3,TUR042014059,Pinarozu,TUR042014,2023-01-01
TUR,3,TUR042014060,Piriomer,TUR042014,2023-01-01
TUR,3,TUR042014061,Sarica,TUR042014,2023-01-01
TUR,3,TUR042014062,Saritopalli,TUR042014,2023-01-01
TUR,3,TUR042014063,Selcuklu,TUR042014,2023-01-01
TUR,3,TUR042014064,Servili,TUR042014,2023-01-01
TUR,3,TUR042014065,Sumer,TUR042014,2023-01-01
TUR,3,TUR042014066,Sinasi,TUR042014,2023-01-01
TUR,3,TUR042014067,Talatpasa,TUR042014,2023-01-01
TUR,3,TUR042014068,Tasagil,TUR042014,2023-01-01
TUR,3,TUR042014069,Tasbudak,TUR042014,2023-01-01
TUR,3,TUR042014070,Tatlikuyu,TUR042014,2023-01-01
TUR,3,TUR042014071,Teksogut,TUR042014,2023-01-01
TUR,3,TUR042014072,Toros,TUR042014,2023-01-01
TUR,3,TUR042014073,Turbe,TUR042014,2023-01-01
TUR,3,TUR042014074,Turkmen,TUR042014,2023-01-01
TUR,3,TUR042014075,Ulumese,TUR042014,2023-01-01
TUR,3,TUR042014076,Ucgoz,TUR042014,2023-01-01
TUR,3,TUR042014077,Yazlik,TUR042014,2023-01-01
TUR,3,TUR042014078,Yellice,TUR042014,2023-01-01
TUR,3,TUR042014079,Yenibaglar,TUR042014,2023-01-01
TUR,3,TUR042014080,Yenikoy,TUR042014,2023-01-01
TUR,3,TUR042014081,Yildirim Beyazit,TUR042014,2023-01-01
TUR,3,TUR042014082,Yildizli,TUR042014,2023-01-01
TUR,3,TUR042014083,Yukari Gondelen,TUR042014,2023-01-01
TUR,3,TUR042014084,Yunuslu,TUR042014,2023-01-01
TUR,3,TUR042014085,Zengen,TUR042014,2023-01-01
TUR,3,TUR042014086,Ziyagokalp,TUR042014,2023-01-01
TUR,3,TUR042015001,Agacoba,TUR042015,2023-01-01
TUR,3,TUR042015002,Avcitepe,TUR042015,2023-01-01
TUR,3,TUR042015003,Aydogmus,TUR042015,2023-01-01
TUR,3,TUR042015004,Bardas,TUR042015,2023-01-01
TUR,3,TUR042015005,Emirhan,TUR042015,2023-01-01
TUR,3,TUR042015006,Guneybag,TUR042015,2023-01-01
TUR,3,TUR042015007,Guragac,TUR042015,2023-01-01
TUR,3,TUR042015008,Habiller,TUR042015,2023-01-01
TUR,3,TUR042015009,Karaguney,TUR042015,2023-01-01
TUR,3,TUR042015010,Karasinir,TUR042015,2023-01-01
TUR,3,TUR042015011,Kayaagzi,TUR042015,2023-01-01
TUR,3,TUR042015012,Kiziloz,TUR042015,2023-01-01
TUR,3,TUR042015013,Kurukavak,TUR042015,2023-01-01
TUR,3,TUR042015014,Mehmetali,TUR042015,2023-01-01
TUR,3,TUR042015015,Mevlana,TUR042015,2023-01-01
TUR,3,TUR042015016,Omeroglu,TUR042015,2023-01-01
TUR,3,TUR042015017,Orenboyali,TUR042015,2023-01-01
TUR,3,TUR042015018,Sarihaci,TUR042015,2023-01-01
TUR,3,TUR042016001,Armaganlar,TUR042016,2023-01-01
TUR,3,TUR042016002,Asagi Esenler,TUR042016,2023-01-01
TUR,3,TUR042016003,Asagi Kizilkaya,TUR042016,2023-01-01
TUR,3,TUR042016004,Asagihadim,TUR042016,2023-01-01
TUR,3,TUR042016005,Bademli,TUR042016,2023-01-01
TUR,3,TUR042016006,Beyreli,TUR042016,2023-01-01
TUR,3,TUR042016007,Bolat,TUR042016,2023-01-01
TUR,3,TUR042016008,Caldagibahceevleri,TUR042016,2023-01-01
TUR,3,TUR042016009,Ciftepinar,TUR042016,2023-01-01
TUR,3,TUR042016010,Dedemli,TUR042016,2023-01-01
TUR,3,TUR042016011,Dolhanlar,TUR042016,2023-01-01
TUR,3,TUR042016012,Dulgerler,TUR042016,2023-01-01
TUR,3,TUR042016013,Egiste,TUR042016,2023-01-01
TUR,3,TUR042016014,Fakilar,TUR042016,2023-01-01
TUR,3,TUR042016015,Gaziler,TUR042016,2023-01-01
TUR,3,TUR042016016,Gerez,TUR042016,2023-01-01
TUR,3,TUR042016017,Gezlevi,TUR042016,2023-01-01
TUR,3,TUR042016018,Goynukkisla,TUR042016,2023-01-01
TUR,3,TUR042016019,Gulpinar,TUR042016,2023-01-01
TUR,3,TUR042016020,Hocalar,TUR042016,2023-01-01
